Dataset,ECE_Base Model,ECE_Platt Scaling,ECE_Isotonic Regression,ECE_Beta Calibration,ECE_BBQ,ECE_Venn-Abers,Log Loss_Base Model,Log Loss_Platt Scaling,Log Loss_Isotonic Regression,Log Loss_Beta Calibration,Log Loss_BBQ,Log Loss_Venn-Abers
3,0.0823072758208128,0.010090501721519879,0.011791380305556667,0.15663889314319315,0.011791382055873982,0.01919711343324943,0.4674370982483596,0.191083553355928,0.19773546398708888,0.25375749699418554,0.19773546433881783,0.22781175380759208
15,0.04367010230399243,0.03703460591076681,0.025327688056743618,0.0333637280020632,0.0469321406703652,0.046602148706772865,0.5710956999578296,0.12392939116384115,0.25965660095418813,0.19849583821867942,0.22232499576209366,0.1478949347931843
29,0.17073318547478922,0.08249254508534552,0.08055504318082672,0.09501133377485688,0.10262391398624125,0.08569567321115759,4.235088976789503,0.6426210939243711,0.642763884866773,0.6466037213998378,0.6510457478238919,0.6720509304538714
31,0.23334185970723081,0.020099329485713323,0.01831893230148645,0.018103010988732002,0.018430844618180744,0.050228513795171355,4.53465811815351,0.6120919127102948,0.612719302418136,0.612073740681518,0.6121810630932226,0.6232746482713689
37,0.14483769749980271,0.029086355586664888,0.028876144225874825,0.05269683696446062,0.061242897618055805,0.06217166362042002,3.702590255964141,0.5794176857462878,0.5836523429766901,0.5880681262376389,0.5925880352931224,0.6237492972764399
38,0.0910147195247889,0.02223214163754973,0.019047985680325178,0.022476139782642977,0.02637541672912983,0.019350784963968228,1.3853276457746926,0.21375030545359244,0.22554274857908319,0.22008445636349916,0.21924000903328214,0.225729255994638
44,0.08964916873396866,0.019750647167544197,0.017749198876138204,0.0708393495413421,0.017749200110852858,0.025680525771236928,2.694966680512087,0.46160295090975084,0.4608502528143083,0.4705412022951952,0.4608502537201013,0.5037019720807058
316,0.05200246844224386,0.011452507250141823,0.006774732932826893,0.009476299102885548,0.010610104888455107,0.013085581270171691,0.41870925277309223,0.07540269270846132,0.08180080560547821,0.07689287726625348,0.07509042721373144,0.07746045067811796
953,0.19685019385410743,0.008405832829316178,0.010848086300212978,0.06836025013271864,0.010848086300213135,0.03303187562704517,2.3644586516156005,0.37451823506558185,0.39146417644046577,0.4109187559370499,0.3914641764404657,0.41365289762536195
958,0.033391518960784565,0.021397342558405447,0.020179560079722804,0.025665583428345656,0.029889361370829762,0.028608829119424976,0.13570505830372437,0.0414321726188623,0.10406605549102707,0.07724524609976119,0.07618345866942784,0.06146773970863608
962,0.021223956620846376,0.030059718083982986,0.021367988167932447,0.03527689449227778,0.028022509712275535,0.03736675414851527,0.6190370355430698,0.1261273682532253,0.16787909889639252,0.1678174847366229,0.15546770527516277,0.1510460935335676
978,0.02848896002051568,0.018899828329418698,0.021994243467810266,0.04243391804000113,0.029692017852395863,0.03641312756633382,0.1650232331067806,0.05138402258827791,0.11399953548929231,0.11199734150959667,0.08063642027105797,0.06829241704115364
1067,0.13677328545777015,0.03034501610324547,0.019935745342984576,0.03454845526242777,0.03443642862303914,0.03339977637132222,2.7135307040098864,0.39635389788673586,0.395338803570352,0.3977482795353419,0.40010288701821267,0.4195708636762554
1462,0.003505545087139288,0.007164873803317385,0.0005695717797655128,0.0006775217641841817,0.0007260691505248587,0.02414930334997354,0.0011303812540100796,0.007136681859275236,0.0031497853851032397,0.0008589025560134181,0.002078343825178848,0.02558206423605215
1464,0.15962778162166508,0.02307704828059489,0.04152911049071177,0.043678299082589044,0.057408692066230727,0.040887004439139306,3.5548053555009114,0.5213410229734775,0.572874922830338,0.5452067161907456,0.5348341053877774,0.5445360308818773
1487,0.08685311976390507,0.01934514944607382,0.01323726560220292,0.01540591368734596,0.02846246272940682,0.017177868359856862,1.405209650403077,0.22157329039216875,0.22217906603669918,0.23335799570006407,0.22647650762822472,0.23330154564037156
1494,0.11317477513916618,0.027105960113082687,0.033878469249089875,0.07874410606312109,0.04441531984278451,0.07205334644443986,2.831720969592269,0.434709978064981,0.43668299691167384,0.4491957623035337,0.44016400396543565,0.4886135181188255
1510,0.036072744749334,0.03070201087364608,0.048836153416270435,0.07111047651028687,0.06072981350166666,0.08707088452760375,1.336823130130251,0.22963756516920322,0.32069862862008114,0.3020923832068227,0.2575428066619355,0.27830045393631375
4134,0.12439486138596234,0.009495726381432194,0.018054674499657614,0.0802035346029733,0.018057115603479466,0.03165086153011922,3.5221492278432116,0.5524964793144579,0.5537498385120301,0.5664442320664205,0.5537504495090572,0.5907380465124487
40701,0.14007531252538138,0.0230490615917698,0.015130933607056222,0.03973348740383535,0.028858098504746695,0.023219458150909457,3.0083063758861384,0.3923765039694647,0.3938452331568883,0.3975754047881756,0.3937781550138697,0.4016348275687032
