Dataset,ECE_Base Model,ECE_Platt Scaling,ECE_Isotonic Regression,ECE_Beta Calibration,ECE_BBQ,ECE_Venn-Abers,Log Loss_Base Model,Log Loss_Platt Scaling,Log Loss_Isotonic Regression,Log Loss_Beta Calibration,Log Loss_BBQ,Log Loss_Venn-Abers
3,0.10468717168651417,0.007312548079875794,0.007338848689105584,0.007338716155821985,0.007338848689105599,0.021144110579216308,3.8084470144831744,0.33794585842622155,0.33800095421670917,0.3380009879921577,0.33800095421670917,0.41165397207886323
15,0.04165903786131204,0.01917679245345493,0.01764478704099136,0.017644734161862564,0.01764478704099137,0.05253812727096588,1.5989231359038683,0.18582845333157905,0.18720367292346338,0.18720358205765172,0.18720367292346338,0.2591421126882681
29,0.36061234106869366,0.082145175380391,0.08272797918107429,0.08273049696542122,0.09169651890534397,0.06065962436292326,13.074965859849312,0.6724146515495789,0.6728472064932525,0.6728481855051374,0.6770441844949938,0.6900819568298572
31,0.4258652059947291,0.018234607385430562,0.011122157702768183,0.018671185889596348,0.015343906038837453,0.03803244807327691,14.16876014726195,0.6132234424178089,0.6126971891034945,0.613319238009707,0.6123401616376232,0.6207506299278313
37,0.34319877360841955,0.027751891966776503,0.02787480394057227,0.027876825871261893,0.032686119720995534,0.04700950791050374,11.912334131171603,0.6143863079602656,0.6145236079989556,0.6145243279880293,0.6160528533244757,0.6449535847903054
38,0.1943563519859354,0.008684518265588415,0.008942294095689151,0.008936779815887365,0.010510428261558314,0.012697542454552867,3.396985326454514,0.22311998859272794,0.22316291224539164,0.2231622556801941,0.22342393920549192,0.23083495757564101
44,0.20226265810439079,0.007716684118273831,0.007631862547665576,0.007631017742150154,0.007631862547665516,0.023726688527190964,7.171871988321705,0.4946672766391579,0.49468015724467224,0.4946801002380333,0.4946801572446721,0.5549488829266266
316,0.10622429114736949,0.006129667459154767,0.004385909563465707,0.006624630694204163,0.0036614313201679665,0.006840740921396185,0.9365040715416297,0.07615002410263899,0.07470505245549786,0.0790908321396194,0.07465546403930322,0.07650980159240152
953,0.24863992876082297,0.006801836947597925,0.006592644173817113,0.006592739589271143,0.006592644173817108,0.0235661779891045,8.157842553900498,0.4999110254032659,0.49992801608265053,0.499928013872457,0.4999280160826505,0.5715693862686017
958,0.0163924388657582,0.006197781703103232,0.006330809605684445,0.006330490778064015,0.0063308096056844225,0.016839923446581,0.35263487731344073,0.04757412068605426,0.09180566769469917,0.07621879945058056,0.09180566769469917,0.058866149271448016
962,0.058853185664948515,0.017226554380358913,0.01608988920238302,0.016089874397536078,0.01608988920238302,0.02678496302600477,1.3840762901420987,0.1466858979785294,0.14748840466092777,0.14748851989851686,0.14748840466092777,0.18878691515316412
978,0.025460645270025915,0.01280054189153273,0.010070929937179451,0.010071246908736455,0.010070929937179462,0.026973506294678037,0.5965224635898891,0.07607438480927868,0.08180870928061498,0.08179245129042415,0.08180870928061498,0.1359872431793919
1067,0.26186386750418433,0.01791905826132821,0.017782312036823372,0.017779485724573187,0.019280328344490807,0.023289453842576267,6.978188603743113,0.41158987909811773,0.4116567884641437,0.41165611027704563,0.41198562480294043,0.42997935697144224
1462,7.154562272069644e-11,0.005919092697337256,0.0009849332986819651,0.0009847364979923081,0.0009849332986819443,0.024581860254983705,0.023649611460623342,0.009966971376759198,0.024308793962684927,0.014039383190201211,0.02430879396268491,0.02730508438554374
1464,0.34047454527944665,0.02123964347198425,0.021748193929404015,0.021747191258407662,0.03505587021083047,0.03661197388804959,10.610090419928788,0.537834321309205,0.5379195551455057,0.5379191045618146,0.5422981480240516,0.5549407351096235
1487,0.19079204870517358,0.012259742285042811,0.012338353106298747,0.012329516330665315,0.016412926803320012,0.014782367351693113,3.4137881499791654,0.2276665692343688,0.22769086777750228,0.2276886149488645,0.22901219826266575,0.2370692465898053
1494,0.219661674744023,0.020977426586182804,0.018950404805376263,0.018950495956988177,0.018950404805376266,0.03391430048951769,7.3351396991881055,0.4838130942195484,0.4834026224406476,0.4834026515766377,0.4834026224406476,0.5591603897579077
1510,0.08208648678895329,0.019878991494675875,0.019189175859319632,0.01918918451100219,0.019189175859319615,0.050780304905889126,3.0846674518992474,0.29696780378852333,0.29851124164650966,0.298511675478208,0.2985112416465096,0.3688893476637184
4134,0.2703072166420403,0.010013056288746224,0.010325233515715251,0.010324969590450888,0.010325233515715267,0.024156577957762635,9.748382173729954,0.5834450526490393,0.5834535101848995,0.5834535172108228,0.5834535101848995,0.6378839802376839
40701,0.27623703562538876,0.010193917930698055,0.010207451262372063,0.010207329431923309,0.011667973298730643,0.01598254095959732,7.038604633826798,0.3988180193066658,0.3988193930650975,0.39881937445016374,0.3992213237630315,0.40713624017487904
PROMEDIO,0.24017879,0.01682997,0.01475413,0.01505382,0.01688161,0.02827541,5.08371089,0.32627057,0.32918660,0.32946806,0.33138494,0.02336711
