Dataset,ECE_Base Model,ECE_Platt Scaling,ECE_Isotonic Regression,ECE_Beta Calibration,ECE_BBQ,ECE_Venn-Abers,Log Loss_Base Model,Log Loss_Platt Scaling,Log Loss_Isotonic Regression,Log Loss_Beta Calibration,Log Loss_BBQ,Log Loss_Venn-Abers
310,0.049354520540502926,0.004553040304420429,0.004245941774114084,0.004247815853059074,0.0042459417741140815,0.00831939275469843,0.5930459216500177,0.06598659771707323,0.0660112507947906,0.06601129122793085,0.0660112507947906,0.08576917469033395
725,0.08722443044956306,0.006018478928039745,0.005886809492446088,0.005886389721706246,0.005886809492446053,0.012342179065545031,3.129190079366205,0.29473499076164733,0.2947474003612477,0.29474742403921,0.2947474003612477,0.34897907369433107
761,0.2636120794138465,0.006506072730707318,0.006466388066250923,0.006466846360666674,0.00646638806625092,0.013218051357838188,8.769799599654913,0.5283253883217132,0.5283284403637988,0.5283284340468394,0.5283284403637987,0.5762386954234394
803,0.0877249664345401,0.005377178613001894,0.005213096164528212,0.005212943921036146,0.005213096164528224,0.014681432033073705,3.1665337042214143,0.29769561908555775,0.2976815439353896,0.2976815393181191,0.2976815439353896,0.3863393401225644
807,0.19937874850646803,0.008832823128597771,0.00879330865528708,0.00879338440829873,0.0087933086552871,0.019744524777233916,7.19905103858851,0.5005607477538587,0.5005598609893291,0.5005598774067104,0.5005598609893294,0.5610267076684692
819,0.19094393713900693,0.005974105512662805,0.006037875631123863,0.006037561853310709,0.006037875631123858,0.01417710727561734,6.893631026650052,0.4883685711577906,0.4883771420048624,0.4883771197229764,0.4883771420048624,0.5518143123359285
833,0.28367497194553537,0.005199069525268856,0.005192029744119655,0.005191966500842242,0.005192029744119681,0.014754431361386561,9.54681693791764,0.5526833980405097,0.5526847017570286,0.5526846993471644,0.5526847017570286,0.5883860517273671
847,0.19561019176036257,0.008919260146682607,0.008727557034334855,0.0087276023879083,0.008727557034334898,0.02090950579484131,7.0557828991470215,0.49466749110161146,0.49465475968592576,0.4946547599368103,0.49465475968592576,0.5612287508629095
923,0.026227564744340875,0.0040841159054433645,0.004346269983103965,0.0043464699319300006,0.004346269983103976,0.008158674457261041,0.9418670543117043,0.12126178023512478,0.12142453879320649,0.12142457592483127,0.1214245387932065,0.16924482742457062
959,0.073654436886703,0.0034327739635070824,0.0033086770186297855,0.0033095547374781087,0.0033086770186297404,0.01013853764489996,2.5158247573916186,0.24900498195912987,0.248998812725326,0.2489988469253384,0.248998812725326,0.28826340873902145
1019,0.003638453152394379,0.0018931445501738228,0.001699354010675618,0.0016994551564869062,0.0016993540106756085,0.003402254912075936,0.07345000597969008,0.0129646934981182,0.014471379398466438,0.01445905565578919,0.01447137939846644,0.02012435075096063
1046,0.09414733748196821,0.0054320483324419855,0.005519768926568022,0.005519664628887985,0.005519768926568088,0.009947721773163259,3.1355311983340703,0.28785402293021783,0.2878604521634923,0.2878604049087759,0.2878604521634923,0.3441293034413627
1053,0.3328436546366093,0.01472609876555699,0.01476380457320036,0.01476585477949367,0.014763806536599026,0.017494335931040782,9.514729779355923,0.48314072935030117,0.4831420974609588,0.48314241628360527,0.48314209762098076,0.4901823749014552
1471,0.032882610618832964,0.0027164732982938567,0.0027163447244314145,0.002716244859577191,0.0027163447244314327,0.00717100546498235,1.181644738277399,0.14425892285435618,0.14428188113130802,0.14428189024061328,0.14428188113130802,0.15588679521750026
1489,0.12466807814045933,0.008718856182278247,0.00899663415470164,0.008997346146484229,0.008996634154701448,0.016300760765132354,4.261994372671484,0.35650924785129284,0.3565365857009087,0.35653661519554875,0.3565365857009086,0.3892116815697502
4154,0.026263204364572926,0.0021484771063266846,0.0024524361492683344,0.0028919700927742178,0.0013738482254716366,0.00175063190204671,0.09491832879858823,0.012304077084000309,0.012466281750104766,0.012362252279332768,0.01216575413549524,0.012654636392408509
4534,0.04123452599899651,0.0034577142778871826,0.003294797064561795,0.0032944829350258263,0.0032947970645618003,0.009680584408673957,1.491956199987337,0.1725469750186892,0.17253697612634253,0.17253693671283912,0.17253697612634253,0.19440430625042768
45036,0.44394567784919686,0.005521561793837719,0.005503773469093584,0.005504409802684386,0.005504115474338153,0.0145359678396896,16.0089074509417,0.6871821351012329,0.6871825485118244,0.687182552962601,0.6871825727464876,0.6919827016821172
46281,0.22246555981874716,0.0048097240283472755,0.004831716196527029,0.004840655805038675,0.007128963207291953,0.006734976876301244,3.806551288265226,0.22476795009129075,0.22477092299007956,0.2247715673993789,0.22520479192388282,0.226863955088895
46298,0.27113635149683557,0.007762581479395887,0.007769941459627236,0.0077698028155209565,0.007769941459627292,0.01651033990066311,9.40270785961899,0.5600713301135019,0.5600763139059983,0.5600763239523772,0.5600763139059983,0.6062360090528649
