Dataset,ECE_Base Model,ECE_Platt Scaling,ECE_Isotonic Regression,ECE_Beta Calibration,ECE_BBQ,ECE_Venn-Abers,Log Loss_Base Model,Log Loss_Platt Scaling,Log Loss_Isotonic Regression,Log Loss_Beta Calibration,Log Loss_BBQ,Log Loss_Venn-Abers
3,0.006126978508971761,0.008171503432463522,0.01370426719818497,0.00900400694066539,0.014241469595489043,0.05792542656608459,0.03141993121621496,0.03710190052632867,0.11793562502592014,0.03934048083464912,0.058463415831979004,0.0625295138531009
15,0.03664468563984977,0.045635052701748224,0.031001090834137476,0.02214022224354117,0.03979931178493694,0.12137057586272157,0.13289751781825193,0.14443810831447368,0.4737271183173865,0.1255946947599192,0.18237330175772892,0.19915602055637535
29,0.10431958357828844,0.07552414184950981,0.07164871190020897,0.0809471681736142,0.09020909871939027,0.07638829067934315,0.7832281576444795,0.5100204978977204,0.8756222471615317,0.5330637082312344,0.5233624414989393,0.517618139660364
31,0.2726703731159111,0.03444310168416312,0.044348108021971554,0.027856661170191758,0.04557209785969629,0.06977814290596956,1.2724096464461037,0.5934093443751612,0.7204000742914739,0.5900360889836848,0.5997127623924512,0.6058226498717338
37,0.10825051642670579,0.043632815294789094,0.060489248324392314,0.05245970834288981,0.07443739013162229,0.07267572643349574,0.6740627674369634,0.5987884445783777,0.7998703242716277,0.6069834306154549,0.6111045418499375,0.6140449625228915
38,0.026987517168038933,0.022156638930056604,0.018025671642042544,0.017374376296958233,0.030376014518736384,0.04662195998689924,0.11133038497609132,0.10836731276436307,0.14632723187254337,0.10380958519760897,0.11406588379917203,0.10860819171101245
44,0.05095479041121818,0.030533838107218502,0.02597936128021114,0.0431716893935224,0.041106580968093276,0.05099457138708296,0.25722701328954245,0.21853419284204942,0.26985462018780576,0.23799345745427394,0.22225529218682896,0.2233673172106796
316,0.009797427715898348,0.01575537617326127,0.018070497932443242,0.008581267361627083,0.004295533978325492,0.04715702724387198,0.08367498750536681,0.07161079569344932,0.11472078826255276,0.059179340577574104,0.07528740180286328,0.07658451264363225
953,0.0416266388564386,0.044569113808768705,0.027410978155197753,0.018494796107746615,0.047738180107013764,0.053427692875637686,0.20119439043949808,0.17504166483325942,0.2421560552640181,0.1517346686172272,0.18590993237039757,0.16947280916764476
958,0.00044852586106935684,0.0014856998730861954,0.008536917610466509,0.002250212772924712,0.006239550266584653,0.07372375678217391,0.010046523252362322,0.014943183484464224,0.07583493522590615,0.034894338681116965,0.032964345836558634,0.05902603558395789
962,0.13720739386286393,0.03293649097108841,0.006987682702519941,0.001595090791788764,0.02003240761703438,0.07298016995135323,0.35957537136366235,0.05712827846560086,0.095951405489585,0.06628719408884899,0.09645483588328731,0.07524675819778986
978,0.06949650527785199,0.03702503711375834,0.013195162575560837,0.003771863494438491,0.01352452348618914,0.057029444385242725,0.41494251588446796,0.09437389702195745,0.1251168539914236,0.05612960474048917,0.11315933154402912,0.061832676975172474
1067,0.2450069914952295,0.08110778074562942,0.03149517671747922,0.0761207703313515,0.030339848521430665,0.06189442570287595,1.9733083069564048,0.39705483440148837,0.4388677385642212,0.4008772218918928,0.40085408992420823,0.4049188149014772
1462,0.0,0.0,0.0004490379136956305,0.0,1.846322446493984e-06,0.0982327861541838,0.007781136881549157,0.006323361992138665,0.00027523921969201885,0.0001447530375798659,5.038497738866817e-07,0.09001074688630585
1464,0.22529571538542537,0.04701662843590589,0.04256458495420306,0.04231522703079014,0.051971568725170024,0.07939216454496757,1.0765062475534206,0.5185967463315698,0.6583785439480764,0.516692952827497,0.5252937137371567,0.5358485909181248
1487,0.1875255555082446,0.023143304967063738,0.009633486600487226,0.008981920104696384,0.008126302404112818,0.0416324423923862,1.9728304726482768,0.23268652171659315,0.2578247971158168,0.22242083376783525,0.23298152283799617,0.2315654269293475
1494,0.05280283242128167,0.038401738260632805,0.045965060467055195,0.06922757434967837,0.06251940960280088,0.08914040507960294,0.5109546897531319,0.34944036646556403,0.4833192580730441,0.3699431783636984,0.36589978684566643,0.3730204023520174
1510,0.024027561175243094,0.036020037028599045,0.0427071955209654,0.0310888249533647,0.04856561911254392,0.11188579158973928,0.1778786748041446,0.19672337467432224,0.5610680975018407,0.18839640584595718,0.24877507707957242,0.25372466130948235
4134,0.20511742842518213,0.06731975928106605,0.036254457604343135,0.0503438176501328,0.06286479955491604,0.0554668616514982,1.561969997679887,0.5400306345684439,0.5973529703239828,0.5377174398553215,0.548441656325304,0.5375446369303097
40701,0.194470179793972,0.041455521529307676,0.02132057114506361,0.014714983958798444,0.02954993093375067,0.039227639545917445,0.7871428189231118,0.37934284815753005,0.41611320446963435,0.37024986845647834,0.38365916279800644,0.37546791344770186
