Dataset,ECE_Base Model,ECE_Platt Scaling,ECE_Isotonic Regression,ECE_Beta Calibration,ECE_BBQ,ECE_Venn-Abers,Log Loss_Base Model,Log Loss_Platt Scaling,Log Loss_Isotonic Regression,Log Loss_Beta Calibration,Log Loss_BBQ,Log Loss_Venn-Abers
3,0.006775603117281237,0.0037689873220434385,0.003617323791195511,0.0036174253646803958,0.0036173237911954984,0.009630917285890285,0.2672691189908496,0.04404176708257714,0.05309836053007214,0.05012035919350335,0.05309836053007213,0.047473672762062886
15,0.05675590513481582,0.020005403500966003,0.018910616058000436,0.018910707571990176,0.018910616058000432,0.05771753873001585,2.1915504400344914,0.2341771817149571,0.23530926641369962,0.23530944350385485,0.23530926641369962,0.2534890132581993
29,0.18976511226073814,0.05564613777651881,0.05262019818050206,0.0526205539111548,0.05262019818050206,0.07568255732090816,6.900531322757066,0.49827860406985364,0.4981459081992071,0.49814596877034956,0.4981459081992071,0.5121590276435667
31,0.3487138839559533,0.017548433803639584,0.017617055782476652,0.017616943939841548,0.022655169816368823,0.052280627310304625,11.620473852651369,0.5879028840605341,0.5880040969300123,0.5880040517474902,0.5896447482070284,0.598712122408129
37,0.3115956004937239,0.019910095436413998,0.020817515506705124,0.020817321707141345,0.02290080791081314,0.06201469608742003,10.850543968308255,0.5939540165459487,0.594027813403419,0.5940278805789777,0.5945380099485653,0.6072995524009764
38,0.02316532091908892,0.008690499897590602,0.007656079285174263,0.007654389695973186,0.007656079285174381,0.01959462046272537,0.47875560210363866,0.0629944960826116,0.06309556522461322,0.06309571842047035,0.06309556522461322,0.06624688577836896
44,0.088982021456804,0.010729825882538924,0.010047329850600863,0.010536268414230783,0.010469307787389946,0.01962527335259746,3.1353634457881157,0.2938398137115235,0.29386612611865537,0.29386328734878153,0.2938245772456316,0.2968149087222386
316,0.11182537771462737,0.003789050498462083,0.004215515551399048,0.004169696286952704,0.001218306949041166,0.013091462869012168,0.9962037044842666,0.07500806295975523,0.07431133637189472,0.07640765453882079,0.07417994814533474,0.07830915466169701
953,0.05788444644190263,0.008821235219745394,0.008504728766466439,0.008547813849346952,0.00852901716750189,0.019910348691080562,2.0994971795374164,0.22332337172359676,0.22346002112913943,0.22345700319590078,0.22347035593798462,0.22697285325230332
958,0.011072342432076263,0.007045497688587226,0.00709015824499972,0.007089847098475415,0.007090158244999717,0.015189225307497502,0.31362659442478585,0.0477826896479359,0.07303465529578464,0.0581678314241577,0.07303465529578464,0.05210194237782645
962,0.006147546270410863,0.007272858729389483,0.0048232181204514064,0.00482331005646842,0.004823218092453883,0.026451106391627323,0.20004227630960042,0.03182923664397781,0.09389400954064554,0.07490229645230945,0.09371155024199686,0.03963645262100974
978,0.016488758425836504,0.013565787320490144,0.011848345662218443,0.01185223944011842,0.011848345662218398,0.027295816670095552,0.4289194753304944,0.06125672254000757,0.11208341683364308,0.0969583716035531,0.11208341683364308,0.06519248359389446
1067,0.2544284880420315,0.025483840902317204,0.011870132394548125,0.020345874225709517,0.011961332316665595,0.03615578930504212,6.543700674791246,0.40177937360490035,0.4009065009903058,0.400742972250259,0.40081286784947495,0.4036918134312305
1462,0.014748755720567566,0.009222215398909503,0.00787760496165742,0.00787771582209265,0.007877604961657386,0.0210793467777507,0.5910967815916668,0.08446369806852694,0.14162699979016216,0.12277731753358365,0.1416269997901622,0.0911358595980274
1464,0.31746408213511645,0.02967376035710438,0.025825275110187472,0.032181625912790876,0.037724848010223605,0.05412373290621582,9.096050728987443,0.5412888417694078,0.5418920940083017,0.5425755990506793,0.5441490834036685,0.55419911064629
1487,0.17345941019904473,0.013103592196075025,0.01271210173287094,0.01273656447966051,0.013997849500516538,0.028398109514463202,3.076601235108783,0.213399695718206,0.21341171804837164,0.2134128705469768,0.21370378798119202,0.21788678636670528
1494,0.20376704837534884,0.014615374238472763,0.012658772523879525,0.012659185858401943,0.012658772523879534,0.042293798791847845,7.013992455721091,0.47931139259538247,0.47899967638329194,0.47899978462293225,0.47899967638329194,0.4882077667586567
1510,0.07052451794982655,0.024212990410536747,0.022249349605713623,0.022249548305324694,0.022249349605713606,0.05490040744137271,2.6155571485908022,0.26091071762203527,0.26034910124326954,0.2603492997410077,0.26034910124326954,0.27509925035376875
4134,0.2842554959967284,0.008747642483243334,0.008822185581558215,0.008821713748646279,0.008822185581558221,0.028589415027946798,10.238479871397477,0.5961919254974538,0.5961834884984967,0.5961834661639466,0.5961834884984966,0.5993926774282354
40701,0.11958279064699381,0.0046274690991073295,0.005184437378339799,0.00518594066693496,0.005184437378339811,0.018554056052776668,3.011086804126847,0.2523826616030995,0.2523886183575866,0.2523886603065895,0.2523886183575866,0.254409261401861
PROMEDIO,0.13204352,0.01540207,0.01360136,0.01423883,0.01487136,0.03120042,3.25984923,0.26020144,0.27474211,0.27395362,0.27402094,0.27444441
