Dataset,ECE_Base Model,ECE_Platt Scaling,ECE_Isotonic Regression,ECE_Beta Calibration,ECE_BBQ,ECE_Venn-Abers,Log Loss_Base Model,Log Loss_Platt Scaling,Log Loss_Isotonic Regression,Log Loss_Beta Calibration,Log Loss_BBQ,Log Loss_Venn-Abers
310,0.03681862044670476,0.02000637840010178,0.013769688292333368,0.0435920073457425,0.027152918801709607,0.023499200363226995,0.3205618393417775,0.06209205198811488,0.06391363756180832,0.07668234255899697,0.06460355294446347,0.06419251357459728
725,0.07253984038572531,0.0670561554354753,0.015514641090677026,0.048269587277911724,0.04161745500475443,0.027526854174692222,1.5278552494715052,0.23906560641008556,0.22968001617152228,0.23116705143105776,0.23120577709132864,0.2327474290305616
761,0.08835239768204012,0.062168058513948,0.0179301175143827,0.040358276580256536,0.040749652285979286,0.029921804718109547,2.0243083411976768,0.2728706485225319,0.26553353195025153,0.26605539289947017,0.2673113962056398,0.2688955827516981
803,0.06558222893008826,0.055934543778376956,0.018877282794080984,0.0913257539239812,0.051463718577248574,0.03727624201530905,1.3484829715318807,0.22699512348362028,0.22384148085080038,0.23680836760055082,0.2273403632367391,0.22878054767634567
807,0.1693163674366497,0.054328510981115345,0.023230332171813518,0.05924484326838905,0.04854974561612988,0.0383050955261253,4.759724913457356,0.5218174428246553,0.5189598798969859,0.5228755112300267,0.5208735252955039,0.5234860646018608
819,0.09882508389500551,0.063088819739904,0.02040587219523062,0.08292968344887422,0.04862717820294997,0.03683505278158408,2.476491444887253,0.3870072807542889,0.38099620822999164,0.3915391972341002,0.3832783957985491,0.38515656711989665
833,0.2285765184094579,0.06198960584080427,0.01660137632528732,0.043395940397279016,0.05135124407171428,0.040413933370013415,6.177382164759143,0.5276534998346346,0.5229241464049371,0.522915713169406,0.5259228603433957,0.526410784897162
847,0.14944958062132968,0.07780674411431956,0.02156687756966608,0.05527118894113231,0.05475112485529768,0.03932430496925494,3.892337410157132,0.4539005137820576,0.44469991201604087,0.44600917891398434,0.4468465938671097,0.4478666704589536
923,2.2063929744153704e-05,0.0008990349891755228,0.00016583220606488023,0.00016594774900133332,0.00016583220606480282,0.003908332244615175,0.005005339132803085,0.00204873820609231,0.0044581130877739605,0.003437254141788964,0.00445811308777394,0.004785747570261138
959,0.0,0.0006809559567581607,0.0,6.324413383556818e-08,0.0,0.0027085605020455306,2.220446049250313e-16,0.0006423024132800866,2.220446049250313e-16,3.651402683510096e-08,2.220446049250313e-16,0.0025601666722277344
1019,0.01676425242178329,0.025205660248403646,0.012296553268981129,0.019987091496486312,0.020570531368935736,0.018218927460099187,0.2812573480896953,0.053760107996712644,0.05151899327897778,0.051214742096411976,0.05413940026893547,0.05359261914867894
1046,0.08426716731865459,0.07716056067603011,0.013901667961303288,0.03242954454471639,0.025069759701576867,0.02217167522214563,1.163845165045399,0.20785519230285246,0.1905314563204241,0.1920515412220504,0.19128828267819345,0.1935003229660403
1053,0.21289892710400768,0.04263850201444821,0.020918965953736313,0.06019648045207059,0.03426215879392496,0.04166438862747289,4.142816818787678,0.47069889583527397,0.47019933179906837,0.47590194070156533,0.47181543299718043,0.473865077860199
1471,0.13531183141444988,0.05370013418269342,0.01886807325163158,0.0533390867380384,0.036118158810237666,0.035405508152521276,3.85062534344236,0.4468906574918119,0.44269071039065616,0.445953611956896,0.4435275991624446,0.44577803557681656
1489,0.11388875505276888,0.06512368333218005,0.02125947578290266,0.06233102829992003,0.047808724686257006,0.04368618220963534,2.7412243334744972,0.38174767789044783,0.37368534697104844,0.378264236117517,0.3770685878431814,0.37952130191042455
4154,0.011594343241409844,0.005315145344890405,0.00435346656244937,0.006051795963679221,0.0061235831865516935,0.00625757007994483,0.033531637578258396,0.007407692724641264,0.012220403254638907,0.009683583661002776,0.011191735227239536,0.009483976381371141
4534,0.03569817682675174,0.06041037060791757,0.01772798301372853,0.058831716475857165,0.030652837944910444,0.03073513451040303,0.501886253325909,0.15548774683546365,0.14313464389354705,0.14849630187401983,0.14454709905126598,0.14851302456745927
45036,0.2633202012317527,0.06686110202023833,0.01738014533275124,0.06581056479925568,0.0541566666509905,0.03371006403752572,6.470900082656397,0.6446313180066761,0.6414612908880329,0.6446323084081058,0.6439252359480488,0.6428868777447814
46281,0.13839891332435578,0.017058994286348113,0.009725767959285689,0.02090494455628944,0.016283241222168558,0.02447380570615905,1.5996314230198427,0.2209310187155772,0.2222317118180378,0.22208188988014196,0.22293251762569352,0.22421585722894766
46298,0.11141651127550439,0.05562567065082928,0.019576815546033414,0.04928303841380969,0.03983202443631312,0.03756777320658432,3.0700730232478457,0.3768898418148965,0.371867955642046,0.374053793022535,0.3731475326147512,0.3760562706850578

